url	page_url	kind	fname	out_rel	size	status
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202006/P020210623344821089770.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202006/t20200608_1494223.htm	attachment	[原件]莆田市人民政府办公室关于印发“千名干部帮千企、稳定产业促发展”专项行动工作方案的通知.pdf	zfxxgk/szfwj/gzdt/202006/1494223/attachments/[原件]莆田市人民政府办公室关于印发“千名干部帮千企、稳定产业促发展”专项行动工作方案的通知.pdf	224013	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202009/P020210621326508747712.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202009/t20200921_1525635.htm	attachment	[原件]莆田市人民政府关于防空警报试鸣的通告.pdf	zfxxgk/szfwj/gzdt/202009/1525635/attachments/[原件]莆田市人民政府关于防空警报试鸣的通告.pdf	93759	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202104/P020210609399555951281.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202104/t20210414_1588260.htm	attachment	[原件]莆田市人民政府办公室关于举办2021年度“莆田工匠”职业技能大赛的通知.pdf	zfxxgk/szfwj/gzdt/202104/1588260/attachments/[原件]莆田市人民政府办公室关于举办2021年度“莆田工匠”职业技能大赛的通知.pdf	213873	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202106/P020210630339216163303.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202106/t20210630_1624287.htm	attachment	[原件]莆田市人民政府关于公布莆田市第九批历史建筑名单的通知.pdf	zfxxgk/szfwj/gzdt/202106/1624287/attachments/[原件]莆田市人民政府关于公布莆田市第九批历史建筑名单的通知.pdf	130021	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202106/P020210630352083985957.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202106/t20210630_1624344.htm	attachment	[原件]莆田市人民政府办公室关于莆田市人民政府网站2021年下半年“在线访谈”栏目活动安排的通知.pdf	zfxxgk/szfwj/gzdt/202106/1624344/attachments/[原件]莆田市人民政府办公室关于莆田市人民政府网站2021年下半年“在线访谈”栏目活动安排的通知.pdf	144559	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202107/P020210812593433098253.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202107/t20210728_1631777.htm	attachment	[原件]莆政办42关于印发莆田市“十四五”基本公共服务体系建设专项规划的通知.pdf	zfxxgk/szfwj/gzdt/202107/1631777/attachments/[原件]莆政办42关于印发莆田市“十四五”基本公共服务体系建设专项规划的通知.pdf	774837	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202107/P020210812600793726202.doc	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202107/t20210728_1631777.htm	attachment	莆政办42附件.doc	zfxxgk/szfwj/gzdt/202107/1631777/attachments/莆政办42附件.doc	157696	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202107/P020210728382042839938.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202107/t20210728_1631875.htm	attachment	[原件]综88莆田市人民政府关于公布莆田市第十批历史建筑名单的通知.pdf	zfxxgk/szfwj/gzdt/202107/1631875/attachments/[原件]综88莆田市人民政府关于公布莆田市第十批历史建筑名单的通知.pdf	118510	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202108/P020210802342416061394.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202108/t20210802_1632836.htm	attachment	[原件]莆政综90.pdf	zfxxgk/szfwj/gzdt/202108/1632836/attachments/[原件]莆政综90.pdf	117284	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202108/P020210817353922478037.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202108/t20210817_1638013.htm	attachment	[原件]综94莆田市人民政府关于公布第八批市级非物质文化遗产代表性项目名录的通知.pdf	zfxxgk/szfwj/gzdt/202108/1638013/attachments/[原件]综94莆田市人民政府关于公布第八批市级非物质文化遗产代表性项目名录的通知.pdf	235006	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202108/P020210827615537807736.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202108/t20210823_1640053.htm	attachment	[原件]莆政办48关于印发2021年莆田市促消费若干措施（试行8.25）的通知1.pdf	zfxxgk/szfwj/gzdt/202108/1640053/attachments/[原件]莆政办48关于印发2021年莆田市促消费若干措施（试行8.25）的通知1.pdf	347882	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202108/P020210827629923277827.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202108/t20210827_1641519.htm	attachment	[原件]莆政综97关于2020年度安全生产目标责任考核先进单位的通报.pdf	zfxxgk/szfwj/gzdt/202108/1641519/attachments/[原件]莆政综97关于2020年度安全生产目标责任考核先进单位的通报.pdf	126036	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202109/P020210906566238613201.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202109/t20210906_1644546.htm	attachment	[原件]综98莆田市人民政府关于公布莆田市第十二批历史建筑名单的通知.pdf	zfxxgk/szfwj/gzdt/202109/1644546/attachments/[原件]综98莆田市人民政府关于公布莆田市第十二批历史建筑名单的通知.pdf	151138	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202109/P020210929358914586786.docx	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202109/t20210928_1653404.htm	attachment	综112莆田市“三线一单”生态环境分区管控附件1-59.26.docx	zfxxgk/szfwj/gzdt/202109/1653404/attachments/综112莆田市“三线一单”生态环境分区管控附件1-59.26.docx	1365651	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202109/P020220308422458502150.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202109/t20210928_1653404.htm	attachment	[原件]（2021）112号莆田市人民政府关于印发莆田市“三线一单”生态环境分区管控方案的通知1.pdf	zfxxgk/szfwj/gzdt/202109/1653404/attachments/[原件]（2021）112号莆田市人民政府关于印发莆田市“三线一单”生态环境分区管控方案的通知1.pdf	218483	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202310/P020231023376866270216.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202310/t20231023_1876115.htm	attachment	[原件]莆政综（2023）22号莆田市人民政府关于授予福建省三福古典家具有限公司等企业第二届莆田市政府质量奖、质量奖提名奖的通知.pdf	zfxxgk/szfwj/gzdt/202310/1876115/attachments/[原件]莆政综（2023）22号莆田市人民政府关于授予福建省三福古典家具有限公司等企业第二届莆田市政府质量奖、质量奖提名奖的通知.pdf	107490	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202401/P020240118547463316237.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202401/t20240118_1899322.htm	attachment	[原件]莆政综（2023）24号莆田市人民政府关于莆田市东圳水库等5座市直管水库工程大坝安全管理应急预案的批复.pdf	zfxxgk/szfwj/gzdt/202401/1899322/attachments/[原件]莆政综（2023）24号莆田市人民政府关于莆田市东圳水库等5座市直管水库工程大坝安全管理应急预案的批复.pdf	92152	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202412/P020241206415582384965.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202412/t20241206_1960048.htm	attachment	[原件]莆政综（2024）19号莆田市人民政府关于批准城厢区烈士陵园为市级烈士纪念设施的批复.pdf	zfxxgk/szfwj/gzdt/202412/1960048/attachments/[原件]莆政综（2024）19号莆田市人民政府关于批准城厢区烈士陵园为市级烈士纪念设施的批复.pdf	87242	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202501/P020250109569155192507.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202501/t20250109_1968607.htm	attachment	[原件]莆政综（2024）25号莆田市人民政府关于同意核发莆田市秀屿区产业发展集团有限公司秀屿区牲畜定点屠宰厂牲畜定点屠宰证书和标志牌的批复.pdf	zfxxgk/szfwj/gzdt/202501/1968607/attachments/[原件]莆政综（2024）25号莆田市人民政府关于同意核发莆田市秀屿区产业发展集团有限公司秀屿区牲畜定点屠宰厂牲畜定点屠宰证书和标志牌的批复.pdf	92604	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202502/P020250218404899644020.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202502/t20250218_1974618.htm	attachment	[原件]莆政办（2025）5号莆田市人民政府办公室关于关于做好我市2025年全国1%人口抽样调查的通知.pdf	zfxxgk/szfwj/gzdt/202502/1974618/attachments/[原件]莆政办（2025）5号莆田市人民政府办公室关于关于做好我市2025年全国1%人口抽样调查的通知.pdf	174888	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202507/P020250721562944434898.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202507/t20250721_2006517.htm	attachment	[原件]莆政综（2025）14号莆田市人民政府关于同意核发莆田市涵江区牲畜定点屠宰有限公司涵江区牲畜定点屠宰厂牲畜定点屠宰证书和标志牌的批复.pdf	zfxxgk/szfwj/gzdt/202507/2006517/attachments/[原件]莆政综（2025）14号莆田市人民政府关于同意核发莆田市涵江区牲畜定点屠宰有限公司涵江区牲畜定点屠宰厂牲畜定点屠宰证书和标志牌的批复.pdf	91762	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202510/P020251016602099665076.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202510/t20251016_2026202.htm	attachment	[原件]莆政土〔2025〕245号莆田市人民政府关于池塘海水养殖（汀港围垦）项目续期及变更用海的批复.pdf	zfxxgk/szfwj/gzdt/202510/2026202/attachments/[原件]莆政土〔2025〕245号莆田市人民政府关于池塘海水养殖（汀港围垦）项目续期及变更用海的批复.pdf	133372	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202511/P020251107561979547135.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202511/t20251107_2030606.htm	attachment	[原件]莆政综（2025）22号莆田市人民政府关于印发莆田市低效用地再开发试点工作实施方案的通知.pdf	zfxxgk/szfwj/gzdt/202511/2030606/attachments/[原件]莆政综（2025）22号莆田市人民政府关于印发莆田市低效用地再开发试点工作实施方案的通知.pdf	275995	done
https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202608/P020260805585509290877.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gzdt/202608/t20260805_2228695.htm	attachment	[原件]莆政（2026）21号莆田市人民政府关于调整全市港口码头货物装载源头单位的通告.pdf	zfxxgk/szfwj/gzdt/202608/2228695/attachments/[原件]莆政（2026）21号莆田市人民政府关于调整全市港口码头货物装载源头单位的通告.pdf	107368	done
https://www.putian.gov.cn/ptgov/uploadFile/images/1203990822293.xls	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/200611/t20061125_178012.htm	attachment	2006年度城市环境综合整治工作计划表			failed
https://www.putian.gov.cn/ptgov/uploadFile/others/1203990779028.xls	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/200611/t20061125_178012.htm	attachment	2005城市环境综合整治定量考核结果			failed
https://www.putian.gov.cn/ptgov/uploadFile/images/1204012772200.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/200611/t20061125_178021.htm	attachment	莆田市集中式饮用水源地环境安全隐患整治计划表			failed
https://www.putian.gov.cn/ptgov/uploadFile/images/1210555310102.xls	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/200803/t20080328_178005.htm	attachment	2008年度莆田市城市环境综合整治工作计划表和 2008年度莆田市城市环境综合整			failed
https://www.putian.gov.cn/upload/htmleditor/File/090403113616.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/200903/t20090311_177988.htm	attachment	附件： 1. 2009 年市单列考核单位安全生产控制目标			failed
https://www.putian.gov.cn/UploadFiles/depart_142/2010-04-27-15-25-37.xls	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201003/t20100329_177976.htm	attachment	/UploadFiles/depart_142/2010-04-27-15-25-37.xls			failed
https://www.putian.gov.cn/UploadFiles/depart_142/2010-04-27-15-25-46.xls	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201003/t20100329_177976.htm	attachment	/UploadFiles/depart_142/2010-04-27-15-25-46.xls			failed
https://www.putian.gov.cn/UploadFiles/depart_142/2010-07-21-15-56-34.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201006/t20100630_177971.htm	attachment	/UploadFiles/depart_142/2010-07-21-15-56-34.doc			failed
https://www.putian.gov.cn/UploadFiles/depart_142/2010-07-21-15-56-46.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201006/t20100630_177971.htm	attachment	/UploadFiles/depart_142/2010-07-21-15-56-46.doc			failed
https://www.putian.gov.cn/UploadFiles/depart_142/2010-07-20-17-34-42.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201006/t20100630_177972.htm	attachment	/UploadFiles/depart_142/2010-07-20-17-34-42.doc			failed
https://www.putian.gov.cn/UploadFiles/depart_142/2010-07-20-16-35-32.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201007/t20100705_177973.htm	attachment	/UploadFiles/depart_142/2010-07-20-16-35-32.doc			failed
https://www.putian.gov.cn/UploadFiles/depart_142/2010-07-20-16-36-02.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201007/t20100705_177973.htm	attachment	/UploadFiles/depart_142/2010-07-20-16-36-02.doc			failed
https://www.putian.gov.cn/UploadFiles/depart_142/2010-08-11-16-39-04.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201007/t20100714_177969.htm	attachment	/UploadFiles/depart_142/2010-08-11-16-39-04.doc			failed
https://www.putian.gov.cn/UploadFiles/depart_142/2010-09-06-11-25-48.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201008/t20100817_177966.htm	attachment	/UploadFiles/depart_142/2010-09-06-11-25-48.doc			failed
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201402/P020190226361551939530.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201402/t20140212_177923.htm	attachment	莆政综10（附件）关于印发莆田市2014年度创建国家环境保护模范城市实施方案的通知.doc	zfxxgk/szfwj/hjbh/201402/177923/attachments/莆政综10（附件）关于印发莆田市2014年度创建国家环境保护模范城市实施方案的通知.doc	297472	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201402/P020190226361553208393.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201402/t20140212_177923.htm	attachment	莆政综10附件1.doc	zfxxgk/szfwj/hjbh/201402/177923/attachments/莆政综10附件1.doc	32768	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201404/P020190226580336892933.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201404/t20140411_177920.htm	attachment	莆政综34fj.doc	zfxxgk/szfwj/hjbh/201404/177920/attachments/莆政综34fj.doc	137728	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201405/P020190227385959462202.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201405/t20140521_177918.htm	attachment	莆政综58fj.doc	zfxxgk/szfwj/hjbh/201405/177918/attachments/莆政综58fj.doc	73728	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201405/P020190227389081917654.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201405/t20140521_177919.htm	attachment	莆政办50fj.doc	zfxxgk/szfwj/hjbh/201405/177919/attachments/莆政办50fj.doc	58368	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201510/P020151021322863300813.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201510/t20151021_229698.htm	attachment	莆政办123附件1.doc	zfxxgk/szfwj/hjbh/201510/229698/attachments/莆政办123附件1.doc	414208	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201510/P020151021322863611902.bmp	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201510/t20151021_229698.htm	attachment	莆政办123附件2.BMP	zfxxgk/szfwj/hjbh/201510/229698/attachments/莆政办123附件2.BMP	1936566	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201510/P020151021322864245800.jpg	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201510/t20151021_229698.htm	attachment	莆政办123附件3.JPG	zfxxgk/szfwj/hjbh/201510/229698/attachments/莆政办123附件3.JPG	639604	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201712/P020210910631088833958.xls	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201712/t20171211_747967.htm	attachment	莆政办179附件2017年度莆田市粮食安全行政首长责任制考核评分表.xls	zfxxgk/szfwj/hjbh/201712/747967/attachments/莆政办179附件2017年度莆田市粮食安全行政首长责任制考核评分表.xls	48640	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201904/W020190418623777759185.png	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201904/t20190418_1317319.htm	attachment	W020190418623777759185.png	zfxxgk/szfwj/hjbh/201904/1317319/attachments/W020190418623777759185.png	5597	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202002/P020200207419383004951.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202002/t20200207_1444741.htm	attachment	办6号附件.doc	zfxxgk/szfwj/hjbh/202002/1444741/attachments/办6号附件.doc	1255424	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202002/P020210623423363942494.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202002/t20200207_1444741.htm	attachment	[原件]莆田市人民政府办公室关于印发莆田市生活垃圾分类制度实施方案的通知.pdf	zfxxgk/szfwj/hjbh/202002/1444741/attachments/[原件]莆田市人民政府办公室关于印发莆田市生活垃圾分类制度实施方案的通知.pdf	589315	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202002/P020210623422531898461.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202002/t20200211_1445671.htm	attachment	[原件]莆田市人民政府关于创新12345热线机制服务疫情防控六条措施的通知.pdf	zfxxgk/szfwj/hjbh/202002/1445671/attachments/[原件]莆田市人民政府关于创新12345热线机制服务疫情防控六条措施的通知.pdf	195120	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202002/P020210623419548169838.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202002/t20200214_1446362.htm	attachment	[原件]莆田市人民政府办公室关于做好新冠肺炎疫情防控期间全市农副产品市场供应保障的实施意见.pdf	zfxxgk/szfwj/hjbh/202002/1446362/attachments/[原件]莆田市人民政府办公室关于做好新冠肺炎疫情防控期间全市农副产品市场供应保障的实施意见.pdf	174294	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/P020210623373648036127.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/t20200417_1463362.htm	attachment	[原件]莆田市人民政府办公室关于印发木兰溪流域集中清理水葫芦专项行动方案的通知.pdf	zfxxgk/szfwj/hjbh/202004/1463362/attachments/[原件]莆田市人民政府办公室关于印发木兰溪流域集中清理水葫芦专项行动方案的通知.pdf	189041	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/P020210623368385027400.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/t20200426_1464992.htm	attachment	[原件]莆田市人民政府办公室关于贯彻落实全面推动地方性法规进入执法融入司法列入普法工作的通知.pdf	zfxxgk/szfwj/hjbh/202004/1464992/attachments/[原件]莆田市人民政府办公室关于贯彻落实全面推动地方性法规进入执法融入司法列入普法工作的通知.pdf	121555	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/P020210623363005620327.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/t20200430_1466397.htm	attachment	[原件]莆田市人民政府办公室转发市住建局等9部门关于《全市工程施工安全隐患大排查大整治工作实施方案》的通知.pdf	zfxxgk/szfwj/hjbh/202004/1466397/attachments/[原件]莆田市人民政府办公室转发市住建局等9部门关于《全市工程施工安全隐患大排查大整治工作实施方案》的通知.pdf	258579	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/P020210623361690743931.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/t20200430_1466404.htm	attachment	[原件]莆田市人民政府办公室关于印发莆田市学习宣传贯彻《莆田市城乡环境卫生管理条例》实施方案的通知.pdf	zfxxgk/szfwj/hjbh/202004/1466404/attachments/[原件]莆田市人民政府办公室关于印发莆田市学习宣传贯彻《莆田市城乡环境卫生管理条例》实施方案的通知.pdf	196217	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/P020210623360206539980.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202004/t20200430_1466408.htm	attachment	[原件]莆田市人民政府办公室关于印发木兰溪流域系统治理和片区开发建设2020年行动计划的通知.pdf	zfxxgk/szfwj/hjbh/202004/1466408/attachments/[原件]莆田市人民政府办公室关于印发木兰溪流域系统治理和片区开发建设2020年行动计划的通知.pdf	290110	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202008/P020210621346067715393.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202008/t20200825_1519856.htm	attachment	[原件]莆田市人民政府办公室关于印发莆田市学习宣传贯彻《莆田市城市生态绿心保护条例》实施方案的通知.pdf	zfxxgk/szfwj/hjbh/202008/1519856/attachments/[原件]莆田市人民政府办公室关于印发莆田市学习宣传贯彻《莆田市城市生态绿心保护条例》实施方案的通知.pdf	193222	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202009/P020200914616251953641.docx	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202009/t20200914_1524461.htm	attachment	办66附件.docx	zfxxgk/szfwj/hjbh/202009/1524461/attachments/办66附件.docx	1790319	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202009/P020210621329936063536.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202009/t20200914_1524461.htm	attachment	[原件]莆田市人民政府办公室关于印发《莆田市突发环境事件应急预案（修订）》和《莆田市集中式饮用水水源地突发环境事件应急预案（修订）》的通知.pdf	zfxxgk/szfwj/hjbh/202009/1524461/attachments/[原件]莆田市人民政府办公室关于印发《莆田市突发环境事件应急预案（修订）》和《莆田市集中式饮用水水源地突发环境事件应急预案（修订）》的通知.pdf	2514693	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202010/P020210618406990752047.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202010/t20201019_1531605.htm	attachment	[原件]莆田市人民政府关于《莆田城区超标洪水防御预案》的批复.pdf	zfxxgk/szfwj/hjbh/202010/1531605/attachments/[原件]莆田市人民政府关于《莆田城区超标洪水防御预案》的批复.pdf	87111	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202106/P020210602631418191401.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202106/t20210602_1606100.htm	attachment	[原件]莆田市人民政府办公室关于印发《进一步加强莆田市海漂垃圾综合治理行动方案》的通知..pdf	zfxxgk/szfwj/hjbh/202106/1606100/attachments/[原件]莆田市人民政府办公室关于印发《进一步加强莆田市海漂垃圾综合治理行动方案》的通知..pdf	496732	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202106/P020210602635368862504.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202106/t20210602_1606174.htm	attachment	[原件]莆田市人民政府办公室关于印发莆田市学习宣传贯彻《莆田市山体保护条例》实施方案的通知.pdf	zfxxgk/szfwj/hjbh/202106/1606174/attachments/[原件]莆田市人民政府办公室关于印发莆田市学习宣传贯彻《莆田市山体保护条例》实施方案的通知.pdf	336953	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202112/P020211210558758701800.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202112/t20211210_1687606.htm	attachment	[原件]莆政综141号关于印发加快建设“海上莆田”推进海洋经济高质量发展三年行动方案（2021-2023年）的通知oc.pdf	zfxxgk/szfwj/hjbh/202112/1687606/attachments/[原件]莆政综141号关于印发加快建设“海上莆田”推进海洋经济高质量发展三年行动方案（2021-2023年）的通知oc.pdf	1207139	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202112/P020211210558759495024.doc	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202112/t20211210_1687606.htm	attachment	加快建设“海上莆田”推进海洋经济高质量发展三年行动方案（2021-2023年）.doc	zfxxgk/szfwj/hjbh/202112/1687606/attachments/加快建设“海上莆田”推进海洋经济高质量发展三年行动方案（2021-2023年）.doc	65024	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202210/P020221021592331067597.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202210/t20221021_1761943.htm	attachment	[原件]莆政办（2022）43号关于印发莆田市互花米草除汉攻坚实施方案的通知.pdf	zfxxgk/szfwj/hjbh/202210/1761943/attachments/[原件]莆政办（2022）43号关于印发莆田市互花米草除汉攻坚实施方案的通知.pdf	299718	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202210/P020221028563334158159.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202210/t20221028_1763367.htm	attachment	[原件]莆政综（2022）30号莆田市人民政府关于公布第十批市级文物保护单位名单及其保护范围的通知.pdf	zfxxgk/szfwj/hjbh/202210/1763367/attachments/[原件]莆政综（2022）30号莆田市人民政府关于公布第十批市级文物保护单位名单及其保护范围的通知.pdf	244487	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202212/P020221214366851699041.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202212/t20221214_1789207.htm	attachment	[原件]莆政办（2022）51号莆田市人民政府办公室关于印发莆田市森林火灾应急预案的通知doc.pdf	zfxxgk/szfwj/hjbh/202212/1789207/attachments/[原件]莆政办（2022）51号莆田市人民政府办公室关于印发莆田市森林火灾应急预案的通知doc.pdf	996271	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202212/P020221214366851908350.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202212/t20221214_1789207.htm	attachment	莆田市森林火灾应急预案doc.pdf	zfxxgk/szfwj/hjbh/202212/1789207/attachments/莆田市森林火灾应急预案doc.pdf	991382	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202301/P020230117400199154396.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202301/t20230117_1795387.htm	attachment	[原件]莆政办（2022）54号莆田市人民政府办公室关于印发莆田市加强入河入海排污口监督管理工作方案的通知.pdf	zfxxgk/szfwj/hjbh/202301/1795387/attachments/[原件]莆政办（2022）54号莆田市人民政府办公室关于印发莆田市加强入河入海排污口监督管理工作方案的通知.pdf	274604	done
https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202301/P020230117559669592100.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/202301/t20230117_1795387.htm	attachment	莆田市加强入河入海排污口监督管理工作方案.pdf	zfxxgk/szfwj/hjbh/202301/1795387/attachments/莆田市加强入河入海排污口监督管理工作方案.pdf	238525	done
